"Nº Lote";"Data da Transação";"Data Liquidação";"Prazo Antecipação";"Valor";"Valor Descontado";"Valor Antecipado";"Bandeira";"Segmento";"Nº Pedido";"Data Pedido";"Status Pedido"
"40518112902802313401";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 161,05";"R$ 1,50";"R$ 159,55";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112802802313401";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 110,03";"R$ 0,92";"R$ 109,11";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112702902313401";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 1.130,19";"R$ 9,43";"R$ 1.120,76";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112602802313401";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 28,82";"R$ 0,23";"R$ 28,59";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112602802313301";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 198,92";"R$ 1,56";"R$ 197,36";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112602802313201";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 863,66";"R$ 6,78";"R$ 856,88";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112502902313401";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 255,99";"R$ 2,01";"R$ 253,98";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112502902313301";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 29,18";"R$ 0,23";"R$ 28,95";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112502902313201";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 55,72";"R$ 0,44";"R$ 55,28";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112403002313401";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 48,62";"R$ 0,38";"R$ 48,24";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112403002313301";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 177,68";"R$ 1,40";"R$ 176,28";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112403002313201";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 87,33";"R$ 0,69";"R$ 86,64";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112302802313301";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 143,41";"R$ 1,13";"R$ 142,28";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518112302802313101";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 132,41";"R$ 1,04";"R$ 131,37";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518111902802313201";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 593,17";"R$ 3,21";"R$ 589,96";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518111802902313401";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 389,39";"R$ 2,11";"R$ 387,28";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518111802902313301";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 94,04";"R$ 0,51";"R$ 93,53";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"40518111703002313401";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 29,18";"R$ 0,16";"R$ 29,02";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120302803829401";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 1.051,08";"R$ 10,31";"R$ 1.040,77";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120302803829301";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 136,47";"R$ 1,34";"R$ 135,13";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120302803829101";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 615,10";"R$ 6,03";"R$ 609,07";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120202903829401";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 878,81";"R$ 8,62";"R$ 870,19";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120202903829301";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 34,47";"R$ 0,34";"R$ 34,13";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120202903829201";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 87,87";"R$ 0,86";"R$ 87,01";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120202903829101";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 1.131,36";"R$ 11,10";"R$ 1.120,26";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120103003829401";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 701,47";"R$ 6,88";"R$ 694,59";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120103003829301";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 87,01";"R$ 0,85";"R$ 86,16";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618120103003829101";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 368,09";"R$ 3,61";"R$ 364,48";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618113002803829401";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 210,08";"R$ 2,06";"R$ 208,02";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618113002803829301";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 187,62";"R$ 1,84";"R$ 185,78";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618113002803829101";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 90,81";"R$ 0,89";"R$ 89,92";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112902803829401";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 77,79";"R$ 0,73";"R$ 77,06";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112902803829301";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 34,93";"R$ 0,33";"R$ 34,60";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112902803829101";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 291,15";"R$ 2,71";"R$ 288,44";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112802803829401";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 353,11";"R$ 2,95";"R$ 350,16";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112802803829301";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 190,11";"R$ 1,59";"R$ 188,52";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112802803829101";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 59,40";"R$ 0,50";"R$ 58,90";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112702903829401";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 1.075,79";"R$ 8,98";"R$ 1.066,81";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112702903829301";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 333,31";"R$ 2,78";"R$ 330,53";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112702903829201";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 29,18";"R$ 0,24";"R$ 28,94";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112702903829101";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 52,48";"R$ 0,44";"R$ 52,04";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112602803829401";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 610,73";"R$ 4,80";"R$ 605,93";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112602803829301";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 280,08";"R$ 2,20";"R$ 277,88";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112602803829101";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 235,82";"R$ 1,85";"R$ 233,97";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112502903829401";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 888,81";"R$ 6,98";"R$ 881,83";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112502903829301";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 758,37";"R$ 5,96";"R$ 752,41";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112502903829101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 305,55";"R$ 2,40";"R$ 303,15";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112403003829401";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 329,56";"R$ 2,59";"R$ 326,97";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112403003829301";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 173,66";"R$ 1,36";"R$ 172,30";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112403003829101";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 42,96";"R$ 0,34";"R$ 42,62";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112302803829301";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 106,55";"R$ 0,84";"R$ 105,71";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112302803829101";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 2.224,23";"R$ 17,47";"R$ 2.206,76";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112002803829401";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 378,20";"R$ 2,23";"R$ 375,97";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112002803829301";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 39,13";"R$ 0,23";"R$ 38,90";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618112002803829101";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 108,24";"R$ 0,64";"R$ 107,60";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111902803829401";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 254,46";"R$ 1,38";"R$ 253,08";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111902803829301";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 211,86";"R$ 1,15";"R$ 210,71";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111902803829101";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 100,36";"R$ 0,54";"R$ 99,82";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111802903829401";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 296,46";"R$ 1,60";"R$ 294,86";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111802903829301";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 328,78";"R$ 1,78";"R$ 327,00";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111802903829201";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 129,95";"R$ 0,70";"R$ 129,25";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111802903829101";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 291,08";"R$ 1,57";"R$ 289,51";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111703003829401";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 187,30";"R$ 1,01";"R$ 186,29";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111703003829301";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 53,11";"R$ 0,29";"R$ 52,82";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111703003829101";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 276,81";"R$ 1,50";"R$ 275,31";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30618111602803829401";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 70,53";"R$ 0,35";"R$ 70,18";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518120302802313101";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 413,84";"R$ 4,06";"R$ 409,78";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518120202902313401";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 54,51";"R$ 0,53";"R$ 53,98";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518120202902313201";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 229,97";"R$ 2,26";"R$ 227,71";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518120103002313301";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 32,91";"R$ 0,32";"R$ 32,59";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518113002802313101";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 42,58";"R$ 0,42";"R$ 42,16";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112902802313301";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 86,06";"R$ 0,80";"R$ 85,26";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112802802313401";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 18,02";"R$ 0,15";"R$ 17,87";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112702902313401";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 704,92";"R$ 5,88";"R$ 699,04";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112702902313301";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 121,81";"R$ 1,02";"R$ 120,79";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112702902313101";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 159,07";"R$ 1,33";"R$ 157,74";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112602802313101";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 353,25";"R$ 2,77";"R$ 350,48";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112502902313301";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 124,97";"R$ 0,98";"R$ 123,99";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112502902313101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 289,43";"R$ 2,27";"R$ 287,16";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112403002313301";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 87,68";"R$ 0,69";"R$ 86,99";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112403002313101";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 91,20";"R$ 0,72";"R$ 90,48";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112302802313101";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 351,80";"R$ 2,76";"R$ 349,04";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112102802313101";"21/11/2018 00:00:00";"21/12/2018 00:00:00";"17";"R$ 45,46";"R$ 0,29";"R$ 45,17";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518112002802313101";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 130,11";"R$ 0,77";"R$ 129,34";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518111902802313401";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 127,84";"R$ 0,69";"R$ 127,15";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518111703002313401";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 174,17";"R$ 0,94";"R$ 173,23";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"30518111602802313101";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 88,76";"R$ 0,44";"R$ 88,32";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120302803829401";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 339,56";"R$ 3,33";"R$ 336,23";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120302803829301";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 100,16";"R$ 0,98";"R$ 99,18";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120202903829401";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 514,91";"R$ 5,05";"R$ 509,86";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120202903829301";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 435,70";"R$ 4,27";"R$ 431,43";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120202903829201";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 157,79";"R$ 1,55";"R$ 156,24";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120202903829101";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 312,40";"R$ 3,06";"R$ 309,34";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120103003829401";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 936,81";"R$ 9,19";"R$ 927,62";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120103003829301";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 58,36";"R$ 0,57";"R$ 57,79";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618120103003829101";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 150,79";"R$ 1,48";"R$ 149,31";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618113002803829401";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 471,50";"R$ 4,62";"R$ 466,88";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618113002803829201";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 109,18";"R$ 1,07";"R$ 108,11";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618113002803829101";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 216,10";"R$ 2,12";"R$ 213,98";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112902803829301";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 267,55";"R$ 2,49";"R$ 265,06";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112902803829101";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 259,43";"R$ 2,42";"R$ 257,01";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112802803829401";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 575,72";"R$ 4,80";"R$ 570,92";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112802803829301";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 77,14";"R$ 0,64";"R$ 76,50";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112802803829201";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 106,76";"R$ 0,89";"R$ 105,87";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112802803829101";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 158,30";"R$ 1,32";"R$ 156,98";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112702903829401";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 44,91";"R$ 0,37";"R$ 44,54";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112702903829101";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 56,76";"R$ 0,47";"R$ 56,29";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112602803829401";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 48,62";"R$ 0,38";"R$ 48,24";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112602803829301";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 191,68";"R$ 1,51";"R$ 190,17";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112602803829101";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 800,40";"R$ 6,29";"R$ 794,11";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112502903829401";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 877,74";"R$ 6,89";"R$ 870,85";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112502903829301";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 26,26";"R$ 0,21";"R$ 26,05";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112502903829101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 258,13";"R$ 2,03";"R$ 256,10";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
